id,name,port_code,shipment_type_name,country_country_code
,Yap,YAP,Ocean,PC
,Callao,CLF,Ocean,PE
,Callao,CLL,Ocean,PE
,Chimbote,CHM,Ocean,PE
,Illo,PIL,Ocean,PE
,Ilo,ILO,Ocean,PE
,Matarani,MRI,Ocean,PE
,Paita,PAI,Ocean,PE
,Sanjuan,SJA,Ocean,PE
,Null,NOR,Ocean,PE
,Papeete,PPT,Ocean,PF
,Pp5,PP5,Ocean,PF
,Alotau,GUR,Ocean,PG
,Kavieng,KVG,Ocean,PG
,Kimbe,KIM,Ocean,PG
,Lae,LAE,Ocean,PG
,Madang,MAG,Ocean,PG
,Orobay,ROR,Ocean,PG
,Port Moresby,POM,Ocean,PG
,Rabaul,RAB,Ocean,PG
,Wewak,WWK,Ocean,PG
,Batangas,BTG,Ocean,PH
,Bugo,BUG,Ocean,PH
,Cagayan De Oro,CGY,Ocean,PH
,Cebu,CEB,Ocean,PH
,Davao,DVO,Ocean,PH
,General Santos,GES,Ocean,PH
,Lugait,LUG,Ocean,PH
,Manila,MNN,Ocean,PH
,Manila,MNL,Ocean,PH
,Manila,MLL,Ocean,PH
,Manila South Port,MJJ,Ocean,PH
,Poro,PRO,Ocean,PH
,Puerto Princesa,PPS,Ocean,PH
,San Fernando,SFE,Ocean,PH
,Sangi,SNG,Ocean,PH
,South Manila,MIP,Ocean,PH
,South Manila,MNS,Ocean,PH
,Subic,SBC,Ocean,PH
,Tigard,TGO,Ocean,PH
,Null,SFS,Ocean,PH
,Karachi,KHI,Ocean,PK
,Portqasim,BQM,Ocean,PK
,Portqasim,PQ1,Ocean,PK
,Gdansk,GDN,Ocean,PL
,Gdynia,GDY,Ocean,PL
,Sanjuan,SJU,Ocean,PR
,Lisbon,LIS,Ocean,PT
,Sines,SIE,Ocean,PT
,Asuncion,ASU,Ocean,PY
,Doha,DOH,Ocean,QA
,Constanta,CND,Ocean,RO
,Vicsani,VIS,Ocean,RO
,Fisheryport,VFP,Ocean,RU
,Korsakov,KOR,Ocean,RU
,Nakhodka,NJK,Ocean,RU
,Novorossiysk,NVS,Ocean,RU
,Pevek,PWE,Ocean,RU
,St. Petersburg,LED,Ocean,RU
,Vlidivostok,VVO,Ocean,RU
,Vostochny,VYP,Ocean,RU
,Damman,DMN,Ocean,SA
,Damman,DMM,Ocean,SA
,Fujairah,FUJ,Ocean,SA
,Gizan,GIZ,Ocean,SA
,Jeddah,JED,Ocean,SA
,Jubail,JUB,Ocean,SA
,Riyadh,RIY,Ocean,SA
,Yanbu,YNB,Ocean,SA
,Honiara,HIR,Ocean,SB
,Mahe,HAW,Ocean,SC
,Port Sudan,PZU,Ocean,SD
,Gotherburg,GOT,Ocean,SE
,Malmo,MMA,Ocean,SE
,Seool,null,Ocean,SE
,Stockholm,STO,Ocean,SE
,Jurong,JUR,Ocean,SG
,Singapore,SI3,Ocean,SG
,Singapore,SG3,Ocean,SG
,Singapore,SI1,Ocean,SG
