name,port_code,shipment_type_name,country_country_code
Maverick Co,EGP,Air,US
Eagle River,EGV,Air,US
East Fork,EFO,Air,US
East Hampton,HTO,Air,US
Rentschler,EHT,Air,US
Birchwood-Pocono,ESP,Air,US
Emmet County Airport,ECA,Air,US
Municipal,ETN,Air,US
Easton,ESN,Air,US
State,ESW,Air,US
Orcas Island,ESD,Air,US
Eau Claire,EAU,Air,US
Municipal,EDE,Air,US
Weide AAF,EDG,Air,US
Edna Bay,EDA,Air,US
Edwards AFB,EDW,Air,US
Eek,EEK,Air,US
Egegik,EGX,Air,US
Eight Fathom Bight,EFB,Air,US
Ekuk,KKU,Air,US
Ekwok,KEK,Air,US
El Cajon,CJN,Air,US
NAF,NJK,Air,US
Goodwin Field,ELD,Air,US
El Dorado,EDK,Air,US
El Monte,EMT,Air,US
Biggs AAF,BIF,Air,US
International,ELP,Air,US
Coast Guard,ERO,Air,US
Elfin Cove SPB,ELV,Air,US
Elim,ELI,Air,US
Elizabeth City,ECG,Air,US
Elizabethtown,EKX,Air,US
Municipal,ELK,Air,US
Municipal,EKI,Air,US
Elkins,EKN,Air,US
Elko,EKO,Air,US
Ellamar,ELW,Air,US
Bowers Field,ELN,Air,US
Ely,LYU,Air,US
Yelland,ELY,Air,US
Heliport,JEM,Air,US
Emmonak,EMK,Air,US
Emporia,EMP,Air,US
Endicott,BGM,Air,US
Enid Woodring Mun.,WDG,Air,US
Vance AFB,END,Air,US
Municipal,ETS,Air,US
Ephrata,EPH,Air,US
International,ERI,Air,US
Errol,ERR,Air,US
Delta County Arpt,ESC,Air,US
Espanola,ESO,Air,US
Municipal,EST,Air,US
Weedon Field,EUF,Air,US
Eugene,EUG,Air,US
Eunice,UCE,Air,US
Murray Field,EKA,Air,US
Eureka,EUE,Air,US
Landing Strip,EVA,Air,US
Evanston,EVW,Air,US
Dress Regional,EVV,Air,US
Eveleth,EVM,Air,US
Snohomish County,PAE,Air,US
SPB,EXI,Air,US
Eielson AFB,EIL,Air,US
Ft Wainwright,FBK,Air,US
International,FAI,Air,US
Metro Field,MTX,Air,US
Phillips Field,PII,Air,US
Municipal,FBY,Air,US
Travis AFB,SUU,Air,US
Municipal,FFL,Air,US
Fairmont,FRM,Air,US
Municipal,FLX,Air,US
NAS,NFL,Air,US
Falls Bay,FLJ,Air,US
Otis AFB,FMH,Air,US
False Island,FAK,Air,US
False Pass,KFP,Air,US
Farewell,FWL,Air,US
Hector Field,FAR,Air,US
Municipal,FBL,Air,US
Republic Field,FRG,Air,US
Regional,FAM,Air,US
Municipal,FMN,Air,US
Municipal (Drake Fld),FYV,Air,US
Northwest Arkansas Rgn,XNA,Air,US
Municipal,FAY,Air,US
Pope AFB,POB,Air,US
Municipal,FYM,Air,US
Fergus Falls,FFM,Air,US
Municipal,FIL,Air,US
Fin Creek,FNK,Air,US
Findlay,FDY,Air,US
Fire Cove,FIC,Air,US
Elizabeth Field,FID,Air,US
Five Finger,FIV,Air,US
Five Mile,FMC,Air,US
Flat,FLT,Air,US
Flaxman Island,FXM,Air,US
Bishop,FNT,Air,US
Flippin,FLP,Air,US
Florence,FLO,Air,US
Barin Olf Osn,NHX,Air,US
Fond Du Lac,FLD,Air,US
Municipal,FXY,Air,US
Morris AAF,FOP,Air,US
Municipal,FCY,Air,US
Davison AAF,DAA,Air,US
Fort Bragg,FOB,Air,US
Simmons AAF,FBG,Air,US
Fort Bridger,FBR,Air,US
Chaffee AFB,CCA,Air,US
Fort Collins Bus Servi,QWF,Air,US
Municipal Airport,FNL,Air,US
AAF Heliport,AYE,Air,US
Mc Guire AFB,WRI,Air,US
Fort Dodge,FOD,Air,US
Felker AAF,FAF,Air,US
Muir AAF,MUI,Air,US
Bicycle Lake AAF,BYS,Air,US
Fort Jefferson,RBN,Air,US
Godman AAF,FTK,Air,US
Executive,FXE,Air,US
International,FLL,Air,US
Sherman AAF,FLV,Air,US
Forney AAF,TBN,Air,US
Municipal,FMS,Air,US
Tipton AAF,FME,Air,US
Page Field,FMY,Air,US
Southwest Florida Reg,RSW,Air,US
St Lucie County,FPR,Air,US
Polk AAF,POE,Air,US
Bryant AAF,FRN,Air,US
Marshall AAF,FRI,Air,US
Municipal,FSK,Air,US
Haley AAF,FSN,Air,US
Henry Post AAF,FSI,Air,US
Municipal,FSM,Air,US
Pecos County,FST,Air,US
Fort Sumner,FSU,Air,US
Municipal/Baer Field,FWA,Air,US
Smith Field,SMD,Air,US
Carswell AFB,FWH,Air,US
Fort Worth Alliance,AFW,Air,US
Meacham Field,FTW,Air,US
Fort Yukon,FYU,Air,US
Fortuna Ledge,FTL,Air,US
Fox,FOX,Air,US
Capital City,FFT,Air,US
Chess-Lambertin,FKL,Air,US
Municipal,FKN,Air,US
Municipal,FDK,Air,US
Municipal,FDR,Air,US
Albertus,FEP,Air,US
Municipal,FET,Air,US
Municipal,FRH,Air,US
Frenchville,WFK,Air,US
Fresh Water Bay,FRP,Air,US
Airterminal,FAT,Air,US
Fresno-Chandler,FCH,Air,US
Friday Harbor,FRD,Air,US
Friday Harbor SPB,FBS,Air,US
Fort Meyers,FRR,Air,US
Fryeburg,FRY,Air,US
Municipal,FUL,Air,US
SPB,FNR,Air,US
Gabbs,GAB,Air,US
Municipal,GAD,Air,US
Gage,GAG,Air,US
Gainesville Regional,GNV,Air,US
Lee Gilmer Memorial,GVL,Air,US
Municipal,GLE,Air,US
Montgomery County,GAI,Air,US
Gakona,GAK,Air,US
Galbraith Lake,GBH,Air,US
Galena,GAL,Air,US
Galesburg,GBG,Air,US
Galion,GQQ,Air,US
Senator Clark,GUP,Air,US
Scholes Field,GLS,Air,US
Gambell,GAM,Air,US
Ganes Creek,GEK,Air,US
Municipal Airport,GCK,Air,US
Island Heliport,JHC,Air,US
Municipal,GDM,Air,US
Gatlinburg,GKT,Air,US
Otsego County,GLR,Air,US
Sussex County,GED,Air,US
Georgetown,GGE,Air,US
Gettysburg,GTY,Air,US
Campbell County,GCC,Air,US
Glacier Creek,KGZ,Air,US
Gladwin,GDW,Air,US
Municipal,GLW,Air,US
International,GGW,Air,US
Heliport,JGX,Air,US
Glendale,GWV,Air,US
Dawson Community,GDV,Air,US
Glennallen,GLQ,Air,US
Warren County,GFL,Air,US
NAS,NBU,Air,US
Glenwood Springs,GWS,Air,US
Brunswick Golden Isles,NEA,Air,US
State,GOL,Air,US
SPB,GDH,Air,US
Seymour Johnson AFB,GSB,Air,US
Golovin,GLV,Air,US
Gooding,GNG,Air,US
Renner Field,GLD,Air,US
Goodnews Bay,GNU,Air,US
Litchfield,GYR,Air,US
Gordon,GRN,Air,US
Municipal,GVE,Air,US
Goshen,GSH,Air,US
Heliport,JGC,Air,US
National Park,GCN,Air,US
North Rim,NGC,Air,US
Pulliam Field,FLG,Air,US
Grand Forks,GFK,Air,US
Grand Island,GRI,Air,US
Walker Field,GJT,Air,US
Devils Track,GRM,Air,US
Kent County Intl,GRR,Air,US
Grand Rapids,GPZ,Air,US
Richards-Gebaur,GVW,Air,US
Granite Mountain,GMT,Air,US
Milan,GNT,Air,US
Municipal,GTG,Air,US
Grayling,KGX,Air,US
Great Barrington,GBR,Air,US
Great Bend,GBD,Air,US
International,GTF,Air,US
Malmstrom AFB,GFA,Air,US
Weld County,GXY,Air,US
Austin-straubel Field,GRB,Air,US
Green River,RVR,Air,US
Pope Field,GFD,Air,US
Municipal,GRE,Air,US
Greenville,GLH,Air,US
Pitt-Greenville,PGV,Air,US
Donaldson Center,GDC,Air,US
Downtown,GMU,Air,US
Greenville-Spartanbur,GSP,Air,US
Municipal,GCY,Air,US
Majors Field,GVT,Air,US
Leflore,GWO,Air,US
Greenwood,GRD,Air,US
South Big Horn County,GEY,Air,US
New London Rail,ZGD,Air,US
Edwards,GUF,Air,US
Biloxi Regional,GPT,Air,US
Gulkana,GKN,Air,US
Gunnison,GUC,Air,US
Bartlett SPB,BQV,Air,US
Gustavus Arpt,GST,Air,US
Guthrie,GOK,Air,US
Guymon,GUY,Air,US
Wash. County Regional,HGR,Air,US
Municipal,HNS,Air,US
Half Moon,HAF,Air,US
Marion County,HAB,Air,US
Hamilton,HAO,Air,US
Municipal,HPT,Air,US
Langley AFB,LFI,Air,US
Newport News Rail,ZWW,Air,US
Williamsburg Rail,ZWB,Air,US
Hana,HNM,Air,US
Port Allen,PAK,Air,US
Houghton County,CMX,Air,US
Intermediate,HVE,Air,US
Hanna,HNX,Air,US
Hanus Bay,HBC,Air,US
Valley International,HRL,Air,US
Raleigh,HSB,Air,US
Harrisburg Intl,MDT,Air,US
Harrisburg Rail,ZUG,Air,US
Harrisburg Skyport,HAR,Air,US
Boone County,HRO,Air,US
Barnes,BNH,Air,US
Brainard,HFD,Air,US
Hartford CT Rail,ZRT,Air,US
Municipal,HVS,Air,US
Hastings,HSI,Air,US
Hatteras,HNC,Air,US
The Hattiesburg-Bobby L. Chain Mun.,HBG,Air,US
Havasupai,HAE,Air,US
City County,HVR,Air,US
SPB,HWI,Air,US
Hawthorne,HHR,Air,US
Hawthorne,HTH,Air,US
Haycock,HAY,Air,US
Yampa Valley,HDN,Air,US
Municipal,HYS,Air,US
Air Terminal,HWD,Air,US
Municipal,HYR,Air,US
Hazleton,HZL,Air,US
Healy Lake,HKB,Air,US
Thompson-Robbins,HEE,Air,US
Helena,HLN,Air,US
Ryan Field,HMT,Air,US
Asheville Regional Airport,AVL,Air,US
Herendeen,HED,Air,US
Amedee AAF,AHC,Air,US
State,HES,Air,US
Hickory,HKY,Air,US
Hidden Falls,HDA,Air,US
Piedmont Triad Intl,GSO,Air,US
Hill City,HLC,Air,US
Portland,HIO,Air,US
Hilo International,ITO,Air,US
Hilton Head,HHH,Air,US
Wright AAF,LIY,Air,US
Hobart,HBR,Air,US
Hobart Bay,HBH,Air,US
Industrial Airpark,HBB,Air,US
Lea County,HOB,Air,US
Mackall AAF,HFF,Air,US
Hogatza,HGZ,Air,US
Brewster Field,HDE,Air,US
Holikachu,HOL,Air,US
Park Township,HLM,Air,US
SPB,HYL,Air,US
Hollister,HLI,Air,US
North Perry,HWO,Air,US
Holy Cross,HCR,Air,US
Homer,HOM,Air,US
Homeshore,HMS,Air,US
AFB,HST,Air,US
Hickam AFB,HIK,Air,US
International,HNL,Air,US
Molokai,MKK,Air,US
Hoonah,HNH,Air,US
Hooper Bay,HPB,Air,US
Campbell AAF,HOP,Air,US
Bowerman,HQM,Air,US
Memorial Field,HOT,Air,US
Ingalls Field,HSP,Air,US
Roscommon County,HTL,Air,US
International,HUL,Air,US
Terrebonne,HUM,Air,US
Andrau Airpark,AAP,Air,US
Central Bus. District,JDX,Air,US
David Wayne Hooks,DWH,Air,US
Ellington Field,EFD,Air,US
George Bush Intercntl.,IAH,Air,US
Greenway Plaza H/P,JGP,Air,US
Hobby,HOU,Air,US
Marriot Astrodome,JMA,Air,US
Park Ten Heliport,JPT,Air,US
Spaceland,SPX,Air,US
Transco Twr Galleria,JGQ,Air,US
West Houston,IWS,Air,US
Westchase Hilton H/P,JWH,Air,US
Woodlawns,JWL,Air,US
Columbia County,HCC,Air,US
Municipal,HUS,Air,US
Hugo,HUJ,Air,US
Humboldt,HUD,Air,US
Municipal,HBO,Air,US
Municipal,HNB,Air,US
Tri-State/Milton,HTS,Air,US
Redstone AAF,HUA,Air,US
Huntsville,HSV,Air,US
Howes,HON,Air,US
Huslia,HSL,Air,US
Hutchinson,HUT,Air,US
Barnstable,HYA,Air,US
SPB,HYG,Air,US
SPB,WHD,Air,US
Icy Bay,ICY,Air,US
Municipal,IDG,Air,US
Fanning Field,IDA,Air,US
Igiugig,IGG,Air,US
Iliamna,ILI,Air,US
Immokalee,IMM,Air,US
Imperial County,IPL,Air,US
Imperial,IML,Air,US
NAS,NRS,Air,US
Independence,IDP,Air,US
Af Aux,INS,Air,US
Indiana,IDI,Air,US
International,IND,Air,US
Falls Intl,INL,Air,US
Kern County,IYK,Air,US
Iowa City,IOW,Air,US
Iowa Falls,IFA,Air,US
Municipal,IRB,Air,US
Ford,IMT,Air,US
Gogebic County,IWD,Air,US
Isabel Pass,ISL,Air,US
Long Island Macarthur,ISP,Air,US
Tompkins County,ITH,Air,US
SPB,KIB,Air,US
Ivishak,IVH,Air,US
Jackpot,KPT,Air,US
Reynolds Municipal,JXN,Air,US
Jackson,MJQ,Air,US
Hawkins Field,HKS,Air,US
Jackson-Evers,JAN,Air,US
Mckellar,MKL,Air,US
Jackson Hole,JAC,Air,US
Little Rock Afb,LRF,Air,US
Cecil Field NAS,NZC,Air,US
Craig Municipal,CRG,Air,US
International,JAX,Air,US
Jacksonville NAS,NIP,Air,US
Municipal,IJX,Air,US
Albert J Ellis,OAJ,Air,US
Jacksonville,JKV,Air,US
Municipal,AFN,Air,US
Jahrom,JAR,Air,US
Jamestown,JMS,Air,US
Jamestown,JHW,Air,US
Rock County,JVL,Air,US
Marion County,APT,Air,US
County,JAS,Air,US
Municipal,EFW,Air,US
Ashtabula,JFN,Air,US
Memorial,JEF,Air,US
John Day,JDA,Air,US
Johnson,JCY,Air,US
Tri-Cities Regional,TRI,Air,US
Cambria County,JST,Air,US
Municipal,JOT,Air,US
Hunter AAF,HGT,Air,US
Jonesboro,JBR,Air,US
Joplin,JLN,Air,US
Jordan,JDN,Air,US
Kimble County,JCT,Air,US
Boundary Bay,JNU,Air,US
Dodge County,UNU,Air,US
Kagvik Creek,KKF,Air,US
Kahului,OGG,Air,US
Lee C Fine Memorial,AIZ,Air,US
SPB,KAE,Air,US
Kakhonak,KNK,Air,US
Kalakaket AFS,KKK,Air,US
Battle Creek Intl,AZO,Air,US
Kalaupapa,LUP,Air,US
Glacier National Park,FCA,Air,US
Municipal,KLG,Air,US
Kaltag,KAL,Air,US
Kamuela,MUE,Air,US
Kamusi Airport,KUY,Air,US
Kanab,KNB,Air,US
Greater Kankakee,IKK,Air,US
Fairfax Municipal,KCK,Air,US
Downtown,MKC,Air,US
Kansas City International Airport,MCI,Air,US
Johnson Executive,OJC,Air,US
Johnson Industrial,JCI,Air,US
Kapalua,JHM,Air,US
Karluk,KYK,Air,US
Karluk Lake SPB,KKL,Air,US
Kasaan SPB,KXA,Air,US
Kasigluk,KUK,Air,US
Lihue,LIH,Air,US
Princeville,HPV,Air,US
Airstrip,VIK,Air,US
Monument Valley,MVM,Air,US
Kearney,EAR,Air,US
Dillant-Hopkins,EEN,Air,US
Barking Sands,BKH,Air,US
Kelly Bar,KEU,Air,US
Kelp Bay,KLP,Air,US
Longview,KLS,Air,US
Kemerer,EMM,Air,US
Kenai,ENA,Air,US
Kenmore Air Harbor,KEH,Air,US
Municipal,KNT,Air,US
Kenosha Regional Airport,ENW,Air,US
Kentland,KKT,Air,US
Keokuk,EOK,Air,US
Kerrville,ERV,Air,US
International,KTN,Air,US
Waterfront SPB,WFB,Air,US
Port Largo,KYL,Air,US
International,EYW,Air,US
NAS,NQX,Air,US
Van Service,QKS,Air,US
Bob Barker Memorial,IAN,Air,US
Kilgore,GGG,Air,US
First Flight,FFA,Air,US
Fort Hood AAF,HLR,Air,US
Gray AAF,GRK,Air,US
Municipal,ILE,Air,US
Mesa Del Rey,KIC,Air,US
King Cove,KVC,Air,US
King Khalid Military,KMC,Air,US
King Of Prussia,KPD,Air,US
King Salmon,AKN,Air,US
Kingman,IGM,Air,US
NAS,NQI,Air,US
Stallings Field,ISO,Air,US
Kipnuk SPB,KPN,Air,US
Municipal,IRK,Air,US
Kissimmee Gateway,ISM,Air,US
SPB,KKB,Air,US
Kivalina,KVL,Air,US
Kizhuyak,KZH,Air,US
Klag Bay,KBK,Air,US
Kingsley Field,LMT,Air,US
Klawock,KLW,Air,US
Mc Ghee Tyson,TYS,Air,US
Kobuk/Wien,OBU,Air,US
Kodiak Airport,ADQ,Air,US
Kodiak Fss,WDY,Air,US
Municipal,KDK,Air,US
Kokomo,OKK,Air,US
Keahole,KOA,Air,US
Kongiganak,KKH,Air,US
Attala County,OSX,Air,US
Kotlik,KOT,Air,US
Kotzebue,OTZ,Air,US
Koyuk,KKA,Air,US
Koyukuk,KYU,Air,US
Kulik Lake,LKK,Air,US
Kuparuk,UUK,Air,US
Kwethluk,KWT,Air,US
Kwigillingok,KWK,Air,US
Municipal,LSE,Air,US
La Grande,LGD,Air,US
Calloway,LGC,Air,US
Brackett Field,POC,Air,US
Labouchere Bay,WLB,Air,US
Municipal,LCI,Air,US
Purdue University,LAF,Air,US
Municipal,LCH,Air,US
Municipal,XES,Air,US
Municipal,HII,Air,US
Brazoria County,LJN,Air,US
Lake Minchumina,LMA,Air,US
Lake Placid,LKP,Air,US
Naec,NEL,Air,US
Municipal,LAL,Air,US
Lakeside,LKS,Air,US
Lake County,LKV,Air,US
Lamar Field,LAA,Air,US
Lanai City,LNY,Air,US
Quartz Hill,RZH,Air,US
William J Fox,WJF,Air,US
Lancaster,LNS,Air,US
Lancaster PA Rail,ZRL,Air,US
Hunt Field,LND,Air,US
Capital City,LAN,Air,US
Municipal,LPO,Air,US
General Brees Field,LAR,Air,US
International,LRD,Air,US
Larsen SPB,KLN,Air,US
Municipal,LRU,Air,US
Las Vegas,LVS,Air,US
Henderson Sky Harbor,HSH,Air,US
Mccarran Intl,LAS,Air,US
Nellis AFB,LSV,Air,US
North Air Terminal,VGT,Air,US
Sharpe AAF,LRO,Air,US
Lathrop Wells,LTH,Air,US
Westmoreland County,LBE,Air,US
Hattiesburg-Laurel Reg,PIB,Air,US
Hesler-Noble Field,LUL,Air,US
Lawrence,LWC,Air,US
Lawrence,LWM,Air,US
Municipal,LWV,Air,US
Lawrenceville,LVL,Air,US
Municipal,LAW,Air,US
Leadville,LXV,Air,US
Leesburg,LEE,Air,US
Municipal,LRJ,Air,US
Lemmon,LEM,Air,US
NAS/Reeves Field,NLC,Air,US
St Marys County,LTW,Air,US
Levelock,KLL,Air,US
Greenbrier Valley,LWB,Air,US
Nez Perce County Rgnl,LWS,Air,US
Auburn,LEW,Air,US
Municipal,LWT,Air,US
Blue Grass,LEX,Air,US
Creech AAF,LSD,Air,US
Lexington,LXN,Air,US
Municipal,LBL,Air,US
Allen County,AOH,Air,US
Lime Village,LVD,Air,US
Loring AFB,LIZ,Air,US
Municipal,LIC,Air,US
Municipal,LNK,Air,US
Coast Guard,LRK,Air,US
Linden,LDJ,Air,US
Little Naukati,WLN,Air,US
Little Port Walter,LPW,Air,US
Regional Airport,LIT,Air,US
Livengood,LIV,Air,US
Livermore,LVK,Air,US
Mission Field,LVM,Air,US
W T Piper Memorial,LHV,Air,US
Lewis Lockport,LOT,Air,US
Cache,LGU,Air,US
Lompoc Airport,LPC,Air,US
Vandenberg AFB,VBG,Air,US
Corbin-London,LOZ,Air,US
Tri County,LNR,Air,US
Dew Station,LNI,Air,US
Heliport,JLB,Air,US
Long Beach Municipal,LGB,Air,US
Long Island,LIJ,Air,US
Longview,LOG,Air,US
Lopez Island,LPS,Air,US
Lordsburg,LSB,Air,US
Loring,WLR,Air,US
Los Alamos,LAM,Air,US
Century City,CCD,Air,US
Citicorp Plaza H/P,JCX,Air,US
City Of Industry H/P,JID,Air,US
Commerce Bus. Plaza,JBP,Air,US
Los Angeles International,LAX,Air,US
Sherman Oaks H/P,JSN,Air,US
Union Station H/P,JLX,Air,US
Universal City H/P,JUC,Air,US
Van Nuys,VNY,Air,US
Warner Cntr Bus. Plaza,JWC,Air,US
Whiteman,WHP,Air,US
Los Banos,LSN,Air,US
Lost Harbor Sea Port,LHB,Air,US
Lost River,LSR,Air,US
Louisa,LOW,Air,US
Franklin,LFN,Air,US
Bowman Field,LOU,Air,US
Intercontinental,LJC,Air,US
Standiford Field,SDF,Air,US
Winston County,LMS,Air,US
Derby Field,LOL,Air,US
International,LBB,Air,US
Reese AFB,REE,Air,US
Mason County,LDM,Air,US
Lumberton,LBT,Air,US
Lusk,LSK,Air,US
Preston-Glenn Field,LYH,Air,US
Lyndonville,LLX,Air,US
Rice County Municipal,LYO,Air,US
Mackinac Island,MCD,Air,US
Municipal,MQB,Air,US
Lewis B Wilson,MCN,Air,US
Robins AFB,WRB,Air,US
Smart,MAC,Air,US
Madera,MAE,Air,US
Griswold,MPE,Air,US
Jefferson Proving Grd,MDN,Air,US
Madison,XMD,Air,US
Dane County Regional,MSN,Air,US
City-county,MDJ,Air,US
Municipal,AGO,Air,US
Malad City,MLD,Air,US
Malden,MAW,Air,US
Malta,MLK,Air,US
Mammoth Lakes,MMH,Air,US
Manassas,MNZ,Air,US
Municipal,MHT,Air,US
Municipal,MHK,Air,US
Municipal,MXA,Air,US
Blacker,MBL,Air,US
Schoolcraft County,ISQ,Air,US
Municipal,MTW,Air,US
Municipal,MKT,Air,US
Municipal Heliport,JMN,Air,US
Manley Hot Springs,MLY,Air,US
Manokotak SPB,KMO,Air,US
Lahm Municipal,MFD,Air,US
Dare County Regional,MEO,Air,US
Manti-Ephraim,NTJ,Air,US
Kupper,JVI,Air,US
Marana,MZJ,Air,US
Marathon Flight Strip,MTH,Air,US
Marble Canyon,MYH,Air,US
Marco Island,MRK,Air,US
Municipal,MRF,Air,US
Marguerite Bay,RTE,Air,US
Atlanta NAS,NCQ,Air,US
Dobbins AFB,MGE,Air,US
Williamson County,MWA,Air,US
Marion,MZZ,Air,US
Municipal,MNN,Air,US
Selfs,MMS,Air,US
Marlborough,MXG,Air,US
Sawyer International,MQT,Air,US
Marshall,MLL,Air,US
Municipal-Ryan Field,MML,Air,US
Memorial Municipal,MHL,Air,US
Harrison County,ASL,Air,US
Municipal,MIW,Air,US
Municipal,MFI,Air,US
Martinsburg,AOO,Air,US
Eastern Wv Regional Airport/Shepherd Field,MRB,Air,US
Beale AFB,BAB,Air,US
Yuba County,MYV,Air,US
Mason City,MCW,Air,US
Richards Field,MSS,Air,US
Matagorda AFB,MGI,Air,US
Coles County Memorial,MTO,Air,US
Maxton,MXE,Air,US
May Creek,MYK,Air,US
Ns,NRB,Air,US
Mc Alester,MLC,Air,US
Telfair-Wheeler,MQW,Air,US
Mccall,MYL,Air,US
Mccarthy,MXY,Air,US
Pike County,MCB,Air,US
Mccook,MCK,Air,US
Mcgrath,MCG,Air,US
Warren County,RNC,Air,US
Mcpherson,MPR,Air,US
Meadville,MEJ,Air,US
Jackson County,MFR,Air,US
Medford,MDF,Air,US
Medfra,MDR,Air,US
Ellis Field,MYU,Air,US
Melbourne Intl,MLB,Air,US
Accomack County,MFV,Air,US
International,MEM,Air,US
NAS,NQA,Air,US
Menominee,MNM,Air,US
Castle AFB,MER,Air,US
Merced Municipal Arpt,MCE,Air,US
Desert Rock,DRA,Air,US
Key Field,MEI,Air,US
Municipal,RRL,Air,US
Falcon Field,MSC,Air,US
Mesquite,MFH,Air,US
SPB,MTM,Air,US
SPB,WMK,Air,US
Dade Collier,TNT,Air,US
Downtown Heliport,JDM,Air,US
Miami International Airport,MIA,Air,US
Opa Locka,OPF,Air,US
SPB,MPB,Air,US
Tamiami,TMB,Air,US
Miami,MIO,Air,US
Michigan City Arpt,MGC,Air,US
Intermediate,MDO,Air,US
Hook Field,MWO,Air,US
Airpark,MDD,Air,US
Odessa Regional,MAF,Air,US
Municipal,MLS,Air,US
Milford,MLF,Air,US
Baldwin County,MLJ,Air,US
Millinocket,MLT,Air,US
Millville,MIV,Air,US
Whiting Field NAS,NSE,Air,US
Milwaukee,ZML,Air,US
General Mitchell,MKE,Air,US
Lawrence J Timmerman,MWC,Air,US
Intermediate,MHM,Air,US
Douglas County,MEV,Air,US
Ft Wolter AAF,CWO,Air,US
Mineral Wells Arpt,MWL,Air,US
Crystal,MIC,Air,US
Downtown Heliport,JDT,Air,US
Flying Cloud,FCM,Air,US
St Paul Intl,MSP,Air,US
Noble F. Lee,ARV,Air,US
International,MOT,Air,US
Minot AFB,MIB,Air,US
Minto,MNT,Air,US
Mission,MFE,Air,US
Johnson-Bell Field,MSO,Air,US
Municipal,MHE,Air,US
Canyonlands Field,CNY,Air,US
Moberly,MBY,Air,US
Mob Aerospace,BFM,Air,US
Mobile Regional Arpt,MOB,Air,US
Mobridge,MBG,Air,US
Municipal,MOD,Air,US
Kern County,MHV,Air,US
Quad-City,MLI,Air,US
Roy Hurd Memorial,MIF,Air,US
Municipal,MLU,Air,US
Monroe - Walton County,MVC,Air,US
Siskiyou County,SIY,Air,US
Sky Portal,MTP,Air,US
Ohara International,OAR,Air,US
Monterey Peninsula,MRY,Air,US
Dannelly Fld,MGM,Air,US
Gunter AFB,GUN,Air,US
Maxwell AFB,MXF,Air,US
Orange County,MGJ,Air,US
Municipal,MXO,Air,US
Sullivan County Intl,MSV,Air,US
San Juan County,MXC,Air,US
Edward F Knapp State,MPV,Air,US
Montrose County,MTJ,Air,US
Montvale,QMV,Air,US
Monument Valley,GMV,Air,US
Lenoir,MRN,Air,US
Morgantown,MGW,Air,US
Petit Jean Park,MPJ,Air,US
Municipal,MOX,Air,US
Municipal,MMU,Air,US
Moore-Murrell,MOR,Air,US
Moser Bay,KMY,Air,US
Grant County,MWH,Air,US
Larson AFB,LRN,Air,US
Intermediate,MOS,Air,US
Spence,MUL,Air,US
Thomasville,MGR,Air,US
Burlington County,LLY,Air,US
Municipal,MOP,Air,US
Mount Pleasant,MPS,Air,US
Rep,MHS,Air,US
Mount Union,MUU,Air,US
Skagit Regional,MVW,Air,US
Mount Wilson,MWS,Air,US
Mountain Home,WMH,Air,US
AFB,MUO,Air,US
Moffett Field,NUQ,Air,US
Mountain Village,MOU,Air,US
Detroit NAF,NFB,Air,US
Selfridge ANGB,MTC,Air,US
Mt Mckinley,MCL,Air,US
Municipal,MPZ,Air,US
Mt Pleasant,MSD,Air,US
Mt Pocono,MPO,Air,US
Mt Vernon-Outland,MVN,Air,US
Mullen,MHN,Air,US
Delaware County,MIE,Air,US
Calloway County,CEY,Air,US
Muscatine,MUT,Air,US
Muskegon,MKG,Air,US
Davis Field,MKO,Air,US
Hatbox Field,HAX,Air,US
Grand Strand Airport,CRE,Air,US
Myrtle Beach AFB,MYR,Air,US
Nacogdoches,OCH,Air,US
Lufkin Angelina County,LFK,Air,US
Naknek,NNK,Air,US
Nakolik River,NOL,Air,US
Nantucket Memorial,ACK,Air,US
Nanwalek,KEB,Air,US
Napa County,APC,Air,US
Napakiak SPB,WNA,Air,US
SPB,PKA,Air,US
Naples,APF,Air,US
Boire Field,ASH,Air,US
Metropolitan,BNA,Air,US
Hardy-Anders,HEZ,Air,US
Naukiti,NKI,Air,US
Needles,EED,Air,US
Nelson Lagoon,NLG,Air,US
Municipal,ENN,Air,US
Neosho,EOS,Air,US
Nephi,NPH,Air,US
Nevada,NVD,Air,US
New Bedford,EWB,Air,US
Simmons Nott,EWN,Air,US
New Chenega,NCN,Air,US
New Haven,HVN,Air,US
New Haven Rail,ZVE,Air,US
Acadiana Regional,ARA,Air,US
Lafayette Regional,LFT,Air,US
New Koliganek,KGK,Air,US
New London,GON,Air,US
Lakefront,NEW,Air,US
NAS/Alvin Callendar,NBG,Air,US
Harry Clever,PHD,Air,US
Municipal,RNH,Air,US
New Stuyahok,KNW,Air,US
New Ulm,ULM,Air,US
Battery Pk City/N. Cov,NBP,Air,US
Downtown Manhattan H/P,JRB,Air,US
East 34th St Heliport,TSS,Air,US
East 34th St Landing,NES,Air,US
East 60th Street H/P,JRE,Air,US
Flushing,FLU,Air,US
John F Kennedy Intl,JFK,Air,US
La Guardia,LGA,Air,US
Marine Air Terminal,QNY,Air,US
New York Penn STN,ZYP,Air,US
Pier 11/Wall St. SPB,NWS,Air,US
West 30th St Heliport,JRA,Air,US
World Trade Center,WTC,Air,US
Metropark Rail,ZME,Air,US
Newark NJ Rail,ZRP,Air,US
Stewart,SWF,Air,US
Mondell,ECS,Air,US
Parlin Field,NWH,Air,US
Newport,ONP,Air,US
State,NPT,Air,US
