name,port_code,shipment_type_name,country_country_code
Drama,DRM,Air,GB
N. Kazantzakis Apt.,HER,Air,GB
Ikaria,JIK,Air,GB
Ioannina,IOA,Air,GB
Kalamata,KLX,Air,GB
Karpathos,AOK,Air,GB
Kasos Island,KSJ,Air,GB
Kastelorizo,KZS,Air,GB
Aristoteles Airport,KSO,Air,GB
Megas Alexandros Apt.,KVA,Air,GB
Argostolion,EFL,Air,GB
I. Kapodistrias,CFU,Air,GB
Kithira,KIT,Air,GB
Kos,KGS,Air,GB
Philippos Airport,KZI,Air,GB
Larisa,LRA,Air,GB
Leros,LRS,Air,GB
Limnos,LXS,Air,GB
Mikonos,JMK,Air,GB
Milos,MLO,Air,GB
Mytilene,MJT,Air,GB
Naxos Airport,JNX,Air,GB
Paros,PAS,Air,GB
Araxos Airport,GPA,Air,GB
Alexion,PKH,Air,GB
Aktion,PVK,Air,GB
Andravida,PYR,Air,GB
Diagoras Airport,RHO,Air,GB
Samos,SMI,Air,GB
Sitia,JSH,Air,GB
Skiathos,JSI,Air,GB
Skiros,SKU,Air,GB
Eleftherios Venizelos,SPJ,Air,GB
Spetsai Island,JSS,Air,GB
Syros Island,JSY,Air,GB
Thessaloniki International Airport 'Makedonia',SKG,Air,GB
Thira,JTR,Air,GB
Nea Anchialos,VOL,Air,GB
Zakinthos Is,ZTH,Air,GB
Aasiaat,JEG,Air,GB
Heliport,QCU,Air,GB
Alluitsup Paa,LLU,Air,GB
Arsuk,JRK,Air,GB
Heliport,QGQ,Air,GB
Dundas,DUN,Air,GB
Heliport,JGR,Air,GB
Heliport,QFI,Air,GB
Heliport,QJI,Air,GB
Heliport,QRY,Air,GB
Harbour,XIQ,Air,GB
Ilulissat,JAV,Air,GB
Ittoqqortoormiit,OBY,Air,GB
Heliport,QPW,Air,GB
Kangerlussuaq,SFJ,Air,GB
Heliport,QJE,Air,GB
Kulusuk,KUS,Air,GB
Heliport,JSU,Air,GB
Nanortalik,JNN,Air,GB
Heliport,JNS,Air,GB
Narsarsuaq,UAK,Air,GB
Neerlerit Inaat,CNP,Air,GB
Heliport,QMK,Air,GB
Nuuk,GOH,Air,GB
Harbour,XEO,Air,GB
Paamiut,JFR,Air,GB
Pituffik,THU,Air,GB
Qaanaaq,NAQ,Air,GB
Qaarsut,JQA,Air,GB
Heliport,JJU,Air,GB
Qasigiannguit,JCH,Air,GB
Qeqertarsuaq,JGO,Air,GB
Heliport,QUP,Air,GB
Sisimiut,JHS,Air,GB
Tasiilaq,AGM,Air,GB
Harbour,XEQ,Air,GB
Heliport,JUV,Air,GB
Uummannaq,UMD,Air,GB
Carriacou Is,CRU,Air,GB
Point Saline Intl,GND,Air,GB
Baillif,BBR,Air,GB
La Desirade,DSD,Air,GB
Les Bases,GBJ,Air,GB
Le Raizet,PTP,Air,GB
St Barthelemy,SBH,Air,GB
St Francois,SFC,Air,GB
Esperance,SFG,Air,GB
Grand Case,CCE,Air,GB
Marigot SPB,MSB,Air,GB
Terre-de-Bas,HTB,Air,GB
Terre-de-Haut,LSS,Air,GB
Am Timan,AMC,Air,GB
Uscg Shore St,NRV,Air,GB
Agana Nas,NGM,Air,GB
Anderson AFB,UAM,Air,GB
Carmelita,CMM,Air,GB
Chiquimula,CIQ,Air,GB
Coatepeque Airport,CTF,Air,GB
Coban,CBV,Air,GB
Dos Lagunas,DON,Air,GB
El Naranjo,ENJ,Air,GB
Santa Elena,FRS,Air,GB
La Aurora,GUA,Air,GB
Huehuetenango,HUG,Air,GB
Los Tablones Airport,LOX,Air,GB
Melchor De Menco,MCR,Air,GB
Paso Caballos,PCG,Air,GB
Playa Grande,PKJ,Air,GB
Poptun,PON,Air,GB
Puerto Barrios,PBR,Air,GB
Quetzaltenango Airport,AAZ,Air,GB
Quiche Airport,AQB,Air,GB
Base Aerea Del Sur,RER,Air,GB
Las Vegas,LCF,Air,GB
Rubelsanto,RUV,Air,GB
El Peten,TKM,Air,GB
Uaxactun,UAX,Air,GB
Boke,BKJ,Air,GB
Conakry,CKY,Air,GB
Faranah,FAA,Air,GB
Fria,FIG,Air,GB
Kankan,KNN,Air,GB
Kissidougou,KSI,Air,GB
Sambailo,SBI,Air,GB
Labe,LEK,Air,GB
Macenta,MCA,Air,GB
Nzerekore,NZE,Air,GB
Siguiri,GII,Air,GB
Osvaldo Vieira,OXB,Air,GB
Bubaque,BQE,Air,GB
Buochs,BXO,Air,GB
Aishalton,AHL,Air,GB
Annai,NAI,Air,GB
Baramita,BMJ,Air,GB
Bartica,GFO,Air,GB
Bemichi,BCG,Air,GB
Ekereku,EKE,Air,GB
Imbaimadai,IMB,Air,GB
Kaieteur,KAI,Air,GB
Kamarang,KAR,Air,GB
Karanambo,KRM,Air,GD
Karasabai,KRG,Air,GD
Kato,KTO,Air,GE
Konawaruk,KKG,Air,GE
Kurupung,KPG,Air,GE
Lethem,LTM,Air,GE
Lumid Pau,LUB,Air,GF
Mabaruma,USI,Air,GF
Mahdia,MHA,Air,GF
Maikwak,VEG,Air,GF
Matthews Ridge,MWJ,Air,GF
Monkey Mountain,MYM,Air,GF
Ogle,OGL,Air,GH
Orinduik,ORJ,Air,GH
Paramakotoi,PMT,Air,GH
Paruima,PRR,Air,GH
Pipillipai,PIQ,Air,GH
Port Kaituma,PKM,Air,GI
Sandcreek,SDC,Air,GL
Skeldon,SKM,Air,GL
Cap Haitien,CAP,Air,GL
Jacmel,JAK,Air,GL
Jeremie,JEE,Air,GL
Les Cayes,CYA,Air,GL
Mais Gate,PAP,Air,GL
Port De Paix,PAX,Air,GL
Ahuas,AHS,Air,GL
Brus Laguna,BHG,Air,GL
Catacamas,CAA,Air,GL
Cauquira,CDD,Air,GL
Palmerola Air Base,XPL,Air,GL
Copan,RUY,Air,GL
Coronel E Soto Cano AB,ENQ,Air,GL
Coyoles,CYL,Air,GL
Erandique,EDQ,Air,GL
Gracias,GAC,Air,GL
Gualaco,GUO,Air,GL
Guanaja,GJA,Air,GL
Iriona,IRN,Air,GL
Juticalpa,JUT,Air,GL
Goloson International,LCE,Air,GL
La Esperanza,LEZ,Air,GL
La Union,LUI,Air,GL
Las Limas,LLH,Air,GL
Limon,LMH,Air,GL
Marcala,MRJ,Air,GL
Olanchito,OAN,Air,GL
Palacios,PCH,Air,GL
Puerto Lempira,PEU,Air,GL
Roatan,RTB,Air,GL
San Esteban,SET,Air,GL
Ramon Villeda Morales,SAP,Air,GL
Santa Rosa Copan,SDH,Air,GL
Sulaco,SCD,Air,GL
Toncontin,TGU,Air,GL
Tela,TEA,Air,GL
Tocoa,TCF,Air,GM
Capiro,TJI,Air,GN
Utila,UII,Air,GN
Victoria,VTA,Air,GN
Yoro,ORO,Air,GN
Off Line Point,ZJK,Air,GN
H K Heliport,HHP,Air,GN
Kwun Tong,KTZ,Air,GN
Shek Mum,QDM,Air,GN
Saarmelleek/Balaton,SOB,Air,GN
Deli Railway,XXJ,Air,GN
Ferihegy,BUD,Air,GN
Keleti Railway,XXQ,Air,GP
Debrecen,DEB,Air,GP
Miskolc,MCQ,Air,GP
Akureyri,AEY,Air,GP
Bakkafjordur,BJD,Air,GP
Bildudalur,BIU,Air,GP
Blonduos,BLO,Air,GP
Borgarfjordur Eystri,BGJ,Air,GP
Breiddalsvik,BXV,Air,GP
Djupivogur,DJU,Air,GP
Egilsstadir,EGS,Air,GP
Fagurholsmyri,FAG,Air,GQ
Faskrudsfjordur,FAS,Air,GQ
Flateyri,FLI,Air,GR
Gjogur,GJR,Air,GR
Grimsey,GRY,Air,GR
Grundarfjordur,GUU,Air,GR
Holmavik,HVK,Air,GR
Hornafjordur,HFN,Air,GR
Husavik,HZK,Air,GR
Hvammstangi,HVM,Air,GR
Isafjordur,IFJ,Air,GR
Kopasker,OPA,Air,GR
Reykiahlid,MVA,Air,GR
Nordfjordur,NOR,Air,GR
Olafsfjordur,OFJ,Air,GR
Rif,OLI,Air,GR
Patreksfjordur,PFJ,Air,GR
Raufarhofn,RFN,Air,GR
Reykholar,RHA,Air,GR
Keflavik International,KEF,Air,GR
Reykjavik Domestic,RKV,Air,GR
Saudarkrokur,SAK,Air,GR
Seydisfjordur,SEJ,Air,GR
Siglufjordur,SIJ,Air,GR
Stykkisholmur,SYK,Air,GR
Sudureyri,SUY,Air,GR
Talknafjordur,TLK,Air,GR
Thingeyri,TEY,Air,GR
Thorshofn,THO,Air,GR
Vestmannaeyjar,VEY,Air,GR
Vopnafjordur,VPN,Air,GR
Singerbhil,IXA,Air,GR
Agatti Island,AGX,Air,GR
Kheria,AGR,Air,GR
Ahmedabad,AMD,Air,GR
Aizawl,AJL,Air,GR
Akola,AKD,Air,GR
Bamrauli,IXD,Air,GR
Along,IXV,Air,GR
Raja Sansi,ATQ,Air,GR
Chikkalthana,IXU,Air,GR
Bagdogra,IXB,Air,GR
Balurghat,RGH,Air,GR
Hal,BLR,Air,GR
Bareli,BEK,Air,GR
Sambre,IXG,Air,GR
Bellary,BEP,Air,GR
Bhatinda,BUP,Air,GR
Bhavnagar,BHU,Air,GT
Bhopal,BHO,Air,GT
Bhubaneswar,BBI,Air,GT
Rudra Mata,BHJ,Air,GT
Bikaner,BKB,Air,GT
Bilaspur,PAB,Air,GT
Car Nicobar,CBD,Air,GT
Chandigarh,IXC,Air,GT
Meenambakkam,MAA,Air,GT
Peelamedu,CJB,Air,GT
Cooch Behar,COH,Air,GT
Cuddapah,CDP,Air,GT
Daman,NMB,Air,GT
Daparizo,DAE,Air,GT
Darjeeling,DAI,Air,GT
Dehra Dun,DED,Air,GT
Indira Gandhi Intl,DEL,Air,GT
Deparizo,DEP,Air,GT
Dhanbad,DBD,Air,GT
Gaggal Airport,DHM,Air,GT
Chabua,DIB,Air,GT
Dimapur,DMU,Air,GT
Diu,DIU,Air,GU
Borjhar,GAU,Air,GU
Gaya,GAY,Air,GU
Dabolim,GOI,Air,GW
Gorakhpur,GOP,Air,GW
Guna,GUX,Air,GW
Gwalior,GWL,Air,GY
Hissar,HSS,Air,GY
Hubli,HBX,Air,GY
Begumpet Airport,HYD,Air,GY
Municipal,IMF,Air,GY
Indore,IDR,Air,GY
Jabalpur,JLR,Air,GY
Jagdalpur,JGB,Air,GY
Sanganeer,JAI,Air,GY
Jaisalmer,JSA,Air,GY
Satwari,IXJ,Air,GY
Govardhanpur,JGA,Air,GY
Sonari,IXW,Air,GY
Jeypore,PYB,Air,GY
Jodhpur,JDH,Air,GY
Rowriah,JRH,Air,GY
Kailashahar,IXH,Air,GY
Kamalpur,IXQ,Air,GY
Kandla,IXY,Air,GY
Kanpur,KNU,Air,GY
Keshod,IXK,Air,GY
Khajuraho,HJR,Air,GY
Khowai,IXN,Air,GY
Kochi,COK,Air,GY
Kolhapur,KLH,Air,GY
Netaji Subhas Chandra,CCU,Air,GY
Kota,KTU,Air,GY
Kozhikode Airport,CCJ,Air,GY
Kullu Manali,KUU,Air,GY
Bakula Rimpoche,IXL,Air,HK
Lilabari,IXI,Air,HK
Amausi,LKO,Air,HK
Ludhiana,LUH,Air,HK
Madurai,IXM,Air,HK
Malda,LDA,Air,HN
Bajpe,IXE,Air,HN
Mohanbari,MOH,Air,HN
Chhatrapati Shivaji,BOM,Air,HN
Muzaffarnagar,MZA,Air,HN
Muzaffarpur,MZU,Air,HN
Mysore,MYQ,Air,HN
Sonegaon,NAG,Air,HN
Nanded,NDC,Air,HN
Gandhinagar Arpt,ISK,Air,HN
Neyveli,NVY,Air,HN
Osmanabad,OMN,Air,HN
Pantnagar,PGH,Air,HN
Pasighat,IXT,Air,HN
Pathankot,IXP,Air,HN
Patna,PAT,Air,HN
Pondicherry,PNY,Air,HN
Porbandar,PBD,Air,HN
Port Blair,IXZ,Air,HN
Lohegaon,PNQ,Air,HN
Puttaprathe,PUT,Air,HN
Raipur,RPR,Air,HN
Rajahmundry,RJA,Air,HN
Civil,RAJ,Air,HN
Rajouri,RJI,Air,HN
Ramagundam,RMD,Air,HN
Ranchi,IXR,Air,HN
Ratnagiri,RTC,Air,HN
Rewa,REW,Air,HN
Rourkela,RRK,Air,HN
Rupsi,RUP,Air,HN
Salem,SXV,Air,HN
Satna,TNI,Air,HN
Shillong,SHL,Air,HN
Sholapur,SSE,Air,HN
Kumbhirgram,IXS,Air,HR
Simla,SLV,Air,HR
Srinagar,SXR,Air,HR
Surat,STV,Air,HR
Salonibari,TEZ,Air,HR
Tezu,TEI,Air,HR
Thanjavur,TJV,Air,HR
International,TRV,Air,HR
Civil,TRZ,Air,HR
Tirupati,TIR,Air,HT
Tuticorin,TCR,Air,HT
Dabok,UDR,Air,HT
Vadodara,BDQ,Air,HT
Varanasi,VNS,Air,HT
Vijayawada,VGA,Air,HT
Vishakhapatnam,VTZ,Air,HU
Warangal,WGC,Air,HU
Zero,ZER,Air,HU
Aek Godang,AEG,Air,HU
Alor Island,ARD,Air,HU
Amahai,AHI,Air,HU
Pattimura,AMQ,Air,ID
Anggi,AGD,Air,ID
Apalapsili,AAS,Air,ID
Arso,ARJ,Air,ID
Gunung Batin,AKQ,Air,ID
Atambua,ABU,Air,ID
Atauro,AUT,Air,ID
Ayawasi,AYW,Air,ID
Babo,BXB,Air,ID
Bade,BXD,Air,ID
Bajawa,BJW,Air,ID
Sepingan,BPN,Air,ID
Banaina,NAF,Air,ID
Blang Bintang,BTJ,Air,ID
Bandanaira,NDA,Air,ID
Branti,TKG,Air,ID
Husein Sastranegara,BDO,Air,ID
Sjamsudin Noor,BDJ,Air,ID
Hang Nadim,BTH,Air,ID
Batom,BXM,Air,ID
Batu Licin,BTW,Air,ID
Baubau,BUW,Air,ID
Padangkemiling,BKS,Air,ID
Benjina,BJK,Air,ID
Berau,BEJ,Air,ID
Mokmer,BIK,Air,ID
Bima,BMU,Air,ID
Bintuni,NTI,Air,ID
Bokondini,BUI,Air,ID
Bolaang,BJG,Air,ID
Bontang,BXT,Air,ID
Bunyu,BYQ,Air,ID
Buol,UOL,Air,ID
Cepu,CPF,Air,ID
Tunggul Wulung,CXP,Air,ID
Penggung,CBN,Air,ID
Dabra,DRH,Air,ID
Datadawai,DTD,Air,ID
Ngurah Rai,DPS,Air,ID
Comoro,DIL,Air,ID
Dobo Airport,DOB,Air,ID
Pinang Kampai,DUM,Air,ID
Elelim,ELR,Air,ID
Enarotali,EWI,Air,ID
Ende,ENE,Air,ID
Ewer,EWE,Air,ID
Fak Fak,FKQ,Air,ID
Gag Island,GAV,Air,ID
Galela,GLX,Air,ID
Gebe,GEB,Air,ID
Tolotio,GTO,Air,ID
Gunungsitoli,GNS,Air,ID
Illaga,ILA,Air,ID
Ilu,IUL,Air,ID
Inanwatan,INX,Air,ID
Halim Perdana Kusuma,HLP,Air,ID
Soekarno-Hatta Intl,JKT,Air,ID
Sultan Taha Syarifudn,DJB,Air,ID
Sentani,DJJ,Air,ID
Kaimana,KNG,Air,ID
Kambuaya,KBX,Air,ID
Kamur,KCD,Air,ID
Karimunjawa,KWB,Air,ID
Karubaga,KBF,Air,ID
Kau,KAZ,Air,ID
Kebar,KEQ,Air,ID
Keisah,KEA,Air,ID
Kelila,LLN,Air,ID
Keluang,KLQ,Air,ID
Wolter Monginsidi,KDI,Air,ID
Kepi,KEI,Air,ID
Kerinci,KRC,Air,ID
Ketapang,KTG,Air,ID
Kimam,KMM,Air,ID
Kokonao,KOX,Air,ID
Kon,KCI,Air,ID
Kotabangun,KOD,Air,ID
Kotabaru,KBU,Air,ID
Eltari,KOE,Air,ID
Mutiara,LBJ,Air,ID
Labuha,LAH,Air,ID
Langgur,LUV,Air,ID
Larantuka,LKA,Air,ID
Lereh,LHI,Air,ID
Lewoleba,LWE,Air,ID
Lhok Sukon,LSX,Air,ID
Lhoksumawe,LSW,Air,ID
Long Apung,LPU,Air,ID
Long Bawan,LBW,Air,ID
Lunyuk,LYK,Air,ID
Luwuk,LUW,Air,ID
Abdul Rahman Saleh,MLG,Air,ID
Maliana,MPT,Air,ID
Mamuju,MJU,Air,ID
Samratulangi,MDC,Air,ID
Mangole,MAL,Air,ID
Mangunjaya,MJY,Air,ID
Rendani,MKW,Air,ID
Masalembo,MSI,Air,ID
Masamba,MXB,Air,ID
Matak,MWK,Air,ID
Selaparang,AMI,Air,ID
Waioti,MOF,Air,ID
Polania,MES,Air,ID
Melangguane,MNA,Air,ID
Mopah,MKQ,Air,ID
Merdey,RDE,Air,ID
Seunagan,MEQ,Air,ID
Mindiptana,MDP,Air,ID
Moanamani,ONI,Air,ID
Morotai Island,OTI,Air,ID
Muko-Muko,MPC,Air,ID
Mulia,LII,Air,ID
Muting,MUF,Air,ID
Nabire,NBX,Air,ID
Naha,NAH,Air,ID
Namlea,NAM,Air,ID
Namrole,NRE,Air,ID
Nangapinoh,NPO,Air,ID
Natuna Ranai,NTX,Air,ID
Numfoor,FOO,Air,ID
Nunukan,NNX,Air,ID
Obano,OBD,Air,ID
Ocussi,OEC,Air,ID
Okaba,OKQ,Air,ID
Oksibil,OKL,Air,ID
Minangkabau International Airport,PDG,Air,ID
Palangkaraya,PKY,Air,ID
Mahmud Badaruddin Ii,PLM,Air,ID
Palibelo,PBW,Air,ID
Mutiara,PLW,Air,ID
Pangkalanbuun,PKN,Air,ID
Pangkalpinang,PGK,Air,ID
Pasir Pangarayan,PPR,Air,ID
Simpang Tiga,PKU,Air,ID
Pendopo,PDO,Air,ID
Pomala,PUM,Air,ID
Pondok Cabe,PCB,Air,ID
Supadio,PNK,Air,ID
Poso,PSJ,Air,ID
Pulau Panjang,PPJ,Air,ID
Purwokerto,PWL,Air,ID
Putussibau,PSU,Air,ID
Sugimanuru,RAQ,Air,ID
Ransiki,RSK,Air,ID
Japura,RGT,Air,ID
Rokot,RKI,Air,ID
Roti,RTI,Air,ID
Ruteng,RTG,Air,ID
Narita,SBG,Air,ID
Samarinda,SRI,Air,ID
Sampit,SMQ,Air,ID
Sanana,SQN,Air,ID
Sanggata,SGQ,Air,ID
Sangir,SAE,Air,ID
Sarmi,ZRM,Air,ID
Saumlaki,SXK,Air,ID
Sawu,SAU,Air,ID
Achmad Yani,SRG,Air,ID
Senggeh,SEH,Air,ID
Senggo,ZEG,Air,ID
Senipah,SZH,Air,ID
Serui,ZRI,Air,ID
Sibisa,SIW,Air,ID
Sinak,NKD,Air,ID
Dabo,SIQ,Air,ID
Sintang,SQG,Air,ID
Sipora,RKO,Air,ID
Adi Sumarmo,SOC,Air,ID
Soroako,SQR,Air,ID
Jefman,SOQ,Air,ID
Steenkool,ZKL,Air,ID
Suai,UAI,Air,ID
Brang Bidji,SWQ,Air,ID
Trunojoyo,SUP,Air,ID
Sungai Pakning,SEQ,Air,ID
Juanda,SUB,Air,ID
Taliabu,TAX,Air,ID
Tjilik Riwut,TMC,Air,ID
Tana Toraja,TTR,Air,ID
Tanah Grogot,TNB,Air,ID
Tanahmerah,TMH,Air,ID
Tanjung Balai,TJB,Air,ID
Bulutumbang,TJQ,Air,ID
Kidjang,TNJ,Air,ID
Tanjung Santan,TSX,Air,ID
Tanjung Selor,TJS,Air,ID
Tanjung Warukin,TJG,Air,ID
Tapaktuan,TPK,Air,ID
Tarakan,TRK,Air,ID
Tasikmalaya,TSY,Air,ID
Timika,TIM,Air,ID
Teminabuan,TXM,Air,ID
Babullah,TTE,Air,ID
Tiom,TMY,Air,ID
Tolitoli,TLI,Air,ID
Tumbang Samba,TBM,Air,ID
Ubrub,UBR,Air,ID
Hasanudin,UPG,Air,ID
Viqueque,VIQ,Air,ID
Wagethe,WET,Air,ID
Waingapu,WGP,Air,ID
Wamena,WMX,Air,ID
Waris,WAR,Air,ID
Wasior,WSR,Air,ID
Adisutjipto,JOG,Air,ID
Yuruf,RUF,Air,ID
Zugapa,UGU,Air,ID
English Madeira,BCH,Air,ID
Abadan,ABD,Air,ID
Abu Musa,AEU,Air,ID
Aghajari,AKW,Air,ID
Ahwaz,AWZ,Air,IE
Araak,AJK,Air,IE
Ardabil,ADU,Air,IE
Asaloyeh,YEH,Air,IE
Babolsar,BBL,Air,IE
Bahregan,IAQ,Air,IE
Bam,BXR,Air,IE
Bandar Abbas,BND,Air,IE
Bandar Lengeh,BDH,Air,IE
Mahshahr,MRX,Air,IE
Birjand,XBJ,Air,IE
Bojnord,BJB,Air,IE
Bushehr,BUZ,Air,IE
Chah-Bahar,ZBR,Air,IE
Dezful,DEF,Air,IE
Fasa,FAZ,Air,IE
Gachsaran,GCH,Air,IE
Ghazvin,GZW,Air,IE
Gheshm,GSM,Air,IE
Gorgan,GBT,Air,IE
Hamadan,HDM,Air,IE
Havadarya,HDR,Air,IL
Hesa,IFH,Air,IL
Ilaam,IIL,Air,IL
Iran Shahr,IHR,Air,IL
Isfahan,IFN,Air,IL
Jiroft,JYR,Air,IL
Kalaleh,KLM,Air,IL
Jam,KNR,Air,IL
Kerman,KER,Air,IL
Kermanshah,KSH,Air,IL
Khaneh,KHA,Air,IL
Khark Island,KHK,Air,IL
Khorramabad,KHD,Air,IL
Khoy,KHY,Air,IL
Kish Island,KIH,Air,IN
Lamerd,LFM,Air,IN
Lar A/P,LRR,Air,IN
Lavan,LVP,Air,IN
Mashad,MHD,Air,IN
Nojeh,NUJ,Air,IN
Now Shahr,NSH,Air,IN
Omidieh,OMI,Air,IN
Parsabad,PFQ,Air,IN
Rafsanjan,RJN,Air,IN
Ramsar,RZR,Air,IN
Rasht,RAS,Air,IN
Sabzevar,AFZ,Air,IN
Sahand,ACP,Air,IN
Sanandaj,SDG,Air,IN
Sarakhs,CKT,Air,IN
Dashte Naz,SRY,Air,IN
Shahre-Kord,CQD,Air,IN
Shiraz,SYZ,Air,IN
Sirjan,SYJ,Air,IN
Sirri Island,SXI,Air,IN
Tabas,TCX,Air,IN
Tabriz,TBZ,Air,IN
Mehrabad,THR,Air,IN
Tohid,TEW,Air,IN
Urmieh,OMH,Air,IN
Yasouj,YES,Air,IN
Yazd,AZD,Air,IN
Zabol A/P,ACZ,Air,IN
Zahedan,ZAH,Air,IN
Zanjan,JWN,Air,IN
Al Muthana,BGW,Air,IN
Baghdad International,SDA,Air,IN
Balad,XQC,Air,IN
Bamerny,BMN,Air,IN
Baqubah,XQV,Air,IN
International,BSR,Air,IN
Khan Al Baghdadi,XIH,Air,IN
Kirkuk,KIK,Air,IN
Mosul,OSM,Air,IN
Nasiriyah,XNH,Air,IN
Ramidi,XTM,Air,IN
Tikrit,XTV,Air,IN
Bantry,BYT,Air,IN
Belmullet,BLY,Air,IN
Reenroe,CHE,Air,IN
Castlebar,CLB,Air,IN
Cork,ORK,Air,IN
Donegal,CFN,Air,IN
Dublin,DUB,Air,IN
Carnmore,GWY,Air,IN
Inisheer,INQ,Air,IN
Inishmaan,IIA,Air,IN
Kilronan,IOR,Air,IN
Kerry Airport (Farranfore),KIR,Air,IN
Kilkenny,KKY,Air,IN
Ireland West Airport Knock,NOC,Air,IN
Letterkenny,LTR,Air,IN
Shannon,SNN,Air,IN
Bus Station,ZSL,Air,IN
Collooney,SXL,Air,IN
Connemara,NNR,Air,IN
Waterford,WAT,Air,IN
Castlebridge,WEX,Air,IN
Beer Sheba,BEV,Air,IN
Ein Yahav,EIY,Air,IN
Elat,ETH,Air,IN
Gush Katif,GHK,Air,IN
Haifa,HFA,Air,IN
Jerusalem,JRS,Air,IN
Kiryat Shmona,KSW,Air,IN
Masada,MTZ,Air,IN
Mitspeh Ramon,MIP,Air,IN
Ovda,VDA,Air,IN
Rosh Pina,RPN,Air,IN
Ben Gurion Intl,TLV,Air,IN
Sde Dov,SDV,Air,IN
Yotvata,YOT,Air,IN
Albenga,ALL,Air,IN
Fertilia,AHO,Air,IN
Falconara,AOI,Air,IN
Corrado Gex,AOT,Air,IN
Aviano,AVB,Air,IN
Palese,BRI,Air,IN
Belluno,BLX,Air,IN
Guglielmo Marconi,BLQ,Air,IN
Bolzano,BZO,Air,IN
Bus Station,ZBN,Air,IN
Papola Casale,BDS,Air,IN
Cagliari Elmas - Mario Mameli,CAG,Air,IN
Capri,PRJ,Air,IN
Fontanarossa,CTA,Air,IN
Bus Station,ZAK,Air,IN
Comiso,CIY,Air,IN
Crotone,CRV,Air,IN
Levaldigi,CUF,Air,IN
Rafsu Decimomannu,DCI,Air,IN
Marina Di Campo,EBA,Air,IN
Galileo Galilei,PSA,Air,IN
Florence Peretola,FLR,Air,IN
S.M. Novella Rail.Svc,ZMS,Air,IN
Gino Lisa,FOG,Air,IN
Luigi Ridolfi,FRL,Air,IN
Cristoforo Colombo,GOA,Air,IN
Baccarini,GRS,Air,IN
Ischia,ISH,Air,IN
Jesolo,JLO,Air,IN
S Eufemia,SUF,Air,IN
Lampedusa,LMP,Air,IN
Galatina,LCC,Air,IN
Linosa Heliport,LIU,Air,IN
Harbour (Eolie Island),ZIP,Air,IN
Lucca,LCV,Air,IN
Marina Di Massa,QMM,Air,IN
Bus Station,ZMR,Air,IN
Central Station,XIK,Air,IN
Linate,LIN,Air,IN
Malpensa,MXP,Air,IN
Orio Al Serio,BGY,Air,IN
Giuseppe Verdi,PMF,Air,IN
Segrate,SWK,Air,IN
Bus Station,ZMO,Air,IN
Capodichino,NAP,Air,IN
Beverello Harbor,ZMF,Air,IN
Mergellina Harbour,ZMJ,Air,IN
Mergellina Railway Svc,ZMI,Air,IN
Costa Smeralda,OLB,Air,IN
Punta Raisi,PMO,Air,IN
Harbour (Eolie Island),ZJE,Air,IN
Pantelleria,PNL,Air,IN
Sant Egidio,PEG,Air,IN
Liberi,PSR,Air,IN
Peschiei,PEJ,Air,IQ
Harbour,ZJY,Air,IQ
Harbour,ZJJ,Air,IQ
La Spreta,RAN,Air,IQ
Tito Menniti,REG,Air,IQ
Miramare,RMI,Air,IQ
Ciampino,CIA,Air,IQ
Leonardo Da Vinci (Fiumicino),FCO,Air,IQ
Mestre Rail Stn.,XVY,Air,IQ
Termini Rail Stn.,XRJ,Air,IQ
Harbour (Eolie Island),ZIQ,Air,IQ
San Domino Island,TQR,Air,IQ
San Giovanni Rotondo,GBN,Air,IR
Siena,SAY,Air,IR
Sigonella NAF,NSY,Air,IR
Sorrento,RRO,Air,IR
Harbour (Eolie Island),ZJX,Air,IR
Taormina Harbour,TFC,Air,IR
M. A. Grottag,TAR,Air,IR
Arbatax,TTB,Air,IR
Birgi,TPS,Air,IR
Ronchi Dei Legionari,TRS,Air,IR
Sandro Pertini (caselle),TRN,Air,IR
Airfield,UDN,Air,IR
Marco Polo,VCE,Air,IR
Santa Lucia Rail,XVQ,Air,IR
Treviso,TSF,Air,IR
Valerio Catullo,VRN,Air,IR
Brescia Montichiari,VBS,Air,IR
Porta Nuova Rail,XIX,Air,IR
Vicenza,VIC,Air,IR
Vieste,VIF,Air,IR
Harbour (Eolie Island),ZIE,Air,IR
Norman Manley,KIN,Air,IR
Tinson,KTP,Air,IR
Marlboro,MVJ,Air,IR
Sangster International,MBJ,Air,IR
Negril,NEG,Air,IR
Boscobel,OCJ,Air,IR
Ken Jones,POT,Air,IR
Aguni,AGJ,Air,IR
Akita,AXT,Air,IR
Amami O Shima,ASJ,Air,IR
Aomori,AOJ,Air,IR
Asahikawa,AKJ,Air,IR
NAS,NJA,Air,IR
Beppu,BPU,Air,IR
Fukue,FUJ,Air,IR
Fukui,FKJ,Air,IR
Fukuoka,FUK,Air,IR
Fukushima Airport,FKS,Air,IR
Hachijo Jima,HAC,Air,IR
Hachinohe,HHE,Air,IR
Hakodate,HKD,Air,IR
Hanamaki,HNA,Air,IR
Hateruma,HTR,Air,IR
Hiroshima West,HIW,Air,IR
International,HIJ,Air,IR
Iejima,IEJ,Air,IR
Iki,IKI,Air,IR
Ishigaki,ISG,Air,IR
Iwami,IWJ,Air,IR
Iwo Jima Airbase,IWO,Air,IR
Izumo,IZO,Air,IR
Kagoshima,KOJ,Air,IR
Kerama,KJP,Air,IR
